fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,6
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6
6.7,0.18,0.31,10.6,0.035,42,143,0.99572,3.08,0.49,9.8,7
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6
6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,6
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4
6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,6
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7
7,0.32,0.29,7.6,0.025,35,124,0.99162,3.15,0.65,12.8,7
6.9,0.27,0.25,7.5,0.03,18,117,0.99116,3.09,0.38,13,6
6.5,0.29,0.53,1.7,0.04,41,192,0.9922,3.26,0.59,10.4,7
6.5,0.29,0.52,1.7,0.034,41,193,0.99223,3.25,0.59,10.4,6
6.1,0.22,0.25,12.1,0.035,54,135,0.99481,3.21,0.4,10.7,5
6.3,0.22,0.27,4.5,0.036,81,157,0.9928,3.05,0.76,10.7,7
6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7
5.6,0.23,0.25,8,0.043,31,101,0.99429,3.19,0.42,10.4,6
7,0.32,0.29,7.6,0.025,35,124,0.99162,3.15,0.65,12.8,7
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6
7.3,0.23,0.41,14.6,0.048,73,223,0.99863,3.16,0.71,9.4,6
6.1,0.2,0.17,1.6,0.048,46,129,0.991,3.3,0.43,11.4,6
6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6
7.3,0.23,0.41,14.6,0.048,73,223,0.99863,3.16,0.71,9.4,6
6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,5
6.7,0.19,0.32,3.7,0.041,26,76,0.99173,2.9,0.57,10.5,7
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7
8,0.37,0.31,4.7,0.038,3,127,0.99186,2.9,0.72,12.1,5
6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7
6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6
6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,6
6.5,0.38,0.26,5.2,0.042,33,112,0.99067,3.06,0.5,12.3,7
6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,6
5.4,0.15,0.32,2.5,0.037,10,51,0.98878,3.04,0.58,12.6,6
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6
6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8,6
7.2,0.21,0.29,3.1,0.044,39,122,0.99143,3,0.6,11.3,6
6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6
6.5,0.46,0.24,11.5,0.051,56,171,0.99588,3.08,0.56,9.8,6
6.5,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5
7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,5
5.9,0.23,0.24,1.6,0.037,32,115,0.99076,3.21,0.51,11.4,6
6.4,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5
6.4,0.37,0.12,5.9,0.056,6,91,0.99536,3.06,0.46,8.4,4
7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,5
7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,5
7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6
6,0.28,0.27,4.1,0.046,50,147,0.99126,3.27,0.56,11.6,6
6.2,0.32,0.45,2.9,0.029,37,94,0.98998,3.25,0.6,12.4,6
7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6
6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3,5
5.9,0.25,0.27,1.5,0.029,37,81,0.9892,3.2,0.46,12.2,6
6.1,0.28,0.3,7.75,0.031,33,139,0.99296,3.22,0.46,11,6
6.9,0.19,0.38,1.15,0.023,30,105,0.99047,3.11,0.38,11.4,5
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5
6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5
7.5,0.26,0.38,5.7,0.021,23,125,0.99338,3.13,0.62,11.1,6
6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5
6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,6
7.3,0.33,0.22,1.4,0.041,40,177,0.99287,3.14,0.48,9.9,5
7.3,0.34,0.22,1.4,0.044,43,176,0.99286,3.14,0.46,9.9,5
6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5
6.1,1.1,0.16,4.4,0.033,8,109,0.99058,3.35,0.47,12.4,4
6.3,0.24,0.29,1.6,0.052,48,185,0.9934,3.21,0.5,9.4,5
6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,5
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6
6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,6
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
6.8,0.3,0.27,11.6,0.028,22,97,0.99314,2.96,0.38,11.7,6
6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,5
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7
6.8,0.3,0.27,11.6,0.028,22,97,0.99314,2.96,0.38,11.7,6
6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5
6.6,0.17,0.36,1.9,0.036,38,110,0.99056,3.05,0.54,11.4,6
6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,6
6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,6
6.4,0.41,0.01,6.1,0.048,20,70,0.99362,3.19,0.42,10,5
6.4,0.41,0.01,6.1,0.048,20,70,0.99362,3.19,0.42,10,5
7.4,0.36,0.32,1.9,0.036,27,119,0.99196,3.15,0.49,11.2,6
6.1,0.17,0.21,1.9,0.09,44,130,0.99255,3.07,0.41,9.7,5
5.5,0.28,0.21,1.6,0.032,23,85,0.99027,3.42,0.42,12.5,5
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8
7.1,0.44,0.27,8.4,0.057,60,160,0.99257,3.16,0.36,11.8,6
6.9,0.38,0.28,8.3,0.062,22,166,0.99506,3.16,0.72,10.6,5
7.1,0.44,0.27,8.4,0.057,60,160,0.99257,3.16,0.36,11.8,6
6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6
6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9,5
7.6,0.26,0.32,1.3,0.048,23,76,0.9903,2.96,0.46,12,6
7.5,0.16,0.38,12.7,0.043,70.5,163,0.99706,3.15,0.82,10.4,7
6.5,0.36,0.16,1.3,0.054,11,107,0.99398,3.19,0.39,8.5,5
6.6,0.35,0.19,10.5,0.06,15,82,0.99588,3.13,0.38,9.9,4
5.7,0.25,0.26,12.5,0.049,52.5,120,0.99691,3.08,0.45,9.4,6
7.4,0.37,0.26,9.6,0.05,33,134,0.99608,3.13,0.46,10.4,5
5.7,0.25,0.21,1.5,0.044,21,108,0.99142,3.3,0.59,11,6
5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,6
5.4,0.265,0.28,7.8,0.052,27,91,0.99432,3.19,0.38,10.4,6
5.7,0.25,0.27,10.8,0.05,58,116,0.99592,3.1,0.5,9.8,6
5.7,0.25,0.26,12.5,0.049,52.5,106,0.99691,3.08,0.45,9.4,6
5.9,0.23,0.28,8.6,0.046,37,142,0.99432,3.23,0.53,10.6,6
6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5
6.5,0.33,0.24,14.5,0.048,20,96,0.99456,3.06,0.3,11.5,8
7.4,0.26,0.29,3.7,0.048,14,73,0.9915,3.06,0.45,11.4,6
7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,6
6.5,0.21,0.42,1.1,0.059,33,101,0.9927,3.12,0.38,9.7,6
7.3,0.25,0.27,3.8,0.047,16,79,0.99173,3.07,0.46,11.3,6
6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6,6
6.7,0.24,0.3,10.2,0.07,44,179,0.99666,2.86,0.46,8.9,6
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6
6.4,0.25,0.28,4.9,0.03,29,98,0.99024,3.09,0.58,12.8,7
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6
8,0.25,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,5
6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6
6.6,0.21,0.34,5.6,0.046,30,140,0.99299,3.22,0.38,11,5
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6
6.3,0.29,0.23,14.2,0.037,24,99,0.99528,3.08,0.38,10.6,6
6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5
6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5
5.7,0.31,0.28,4.1,0.03,22,86,0.99062,3.31,0.38,11.7,7
6.9,0.45,0.27,4.7,0.035,17,80,0.99058,3.12,0.36,12.5,7
6.9,0.3,0.45,1.4,0.039,36,122,0.99059,3.07,0.47,11.1,7
5.3,0.23,0.56,0.9,0.041,46,141,0.99119,3.16,0.62,9.7,5
6.8,0.3,0.26,20.3,0.037,45,150,0.99727,3.04,0.38,12.3,6
6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5
5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,6
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6
6.1,0.17,0.29,1.1,0.041,32,92,0.99036,3.26,0.57,11.2,6
7.5,0.21,0.29,1.5,0.046,35,107,0.99123,3.15,0.45,11.3,6
7.3,0.26,0.32,1.2,0.041,29,94,0.98978,3.07,0.45,12,6
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6
6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8,6
6.5,0.43,0.31,3.6,0.046,19,143,0.99022,3.15,0.34,12,8
6.5,0.4,0.31,3.5,0.046,22,147,0.99024,3.15,0.31,12,7
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5
6.3,0.23,0.22,17.45,0.054,42,151,0.99853,3.12,0.6,9.3,6
6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,6
6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,6
6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5
6.3,0.18,0.22,5.6,0.047,45,147,0.99383,3.09,0.54,10,5
6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3,5
6.6,0.33,0.32,15.6,0.054,62,227,0.99734,3.25,0.56,10.4,5
6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7
6.8,0.29,0.32,1.8,0.032,18,130,0.99095,3.05,0.62,11.2,6
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5
5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6
6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,6
5.9,0.26,0.24,2.4,0.046,27,132,0.99234,3.63,0.73,11.3,5
5.9,0.65,0.23,5,0.035,20,128,0.99016,3.46,0.48,12.8,6
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5
6.6,0.23,0.32,1.5,0.041,8,72,0.98949,3.22,0.39,12.7,6
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6
5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6
6.1,0.25,0.28,10,0.055,56,131,0.994,3.22,0.35,10.9,6
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6
6.8,0.26,0.29,11.9,0.052,54,160,0.99546,3.03,0.58,10.4,6
7.1,0.13,0.29,15.5,0.064,56,115.5,0.99737,3.16,0.41,9.7,7
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6
5.8,0.24,0.28,1.4,0.038,40,76,0.98711,3.1,0.29,13.9,7
7.6,0.48,0.31,9.4,0.046,6,194,0.99714,3.07,0.61,9.4,5
7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5
6.2,0.32,0.5,6.5,0.048,61,186,0.9948,3.19,0.45,9.6,5
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5
6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
7.2,0.26,0.38,1.5,0.061,12,120,0.99192,3.18,0.46,10.4,5
7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5
6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,7
5.8,0.23,0.31,3.5,0.044,35,158,0.98998,3.19,0.37,12.1,7
6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6
6.7,0.21,0.34,1.5,0.035,45,123,0.98949,3.24,0.36,12.6,7
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
6.6,0.22,0.37,1.6,0.04,31,101,0.99009,3.15,0.66,12,5
6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,6
7.1,0.34,0.86,1.4,0.174,36,99,0.99288,2.92,0.5,9.3,5
6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6
6.9,0.35,0.39,2.4,0.048,25,157,0.99133,3.2,0.54,11.1,7
6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,6
6.4,0.25,0.33,1.7,0.037,35,113,0.99164,3.23,0.66,10.6,6
5.8,0.19,0.33,4.2,0.038,49,133,0.99107,3.16,0.42,11.3,7
6.9,0.24,0.4,15.4,0.052,81,198,0.9986,3.2,0.69,9.4,5
6.5,0.31,0.61,13,0.053,31,123,0.99708,3.09,0.5,9.3,6
6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6
7.5,0.38,0.56,9.7,0.055,15,170,0.99605,3.13,0.65,9.9,6
6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,7
6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,7
6.9,0.24,0.4,15.4,0.052,81,198,0.9986,3.2,0.69,9.4,5
7.6,0.27,0.32,1.2,0.043,23,72,0.99236,3.06,0.68,10.5,5
5.9,0.24,0.34,2,0.037,40,108,0.98948,3.19,0.5,12.3,6
5.3,0.33,0.3,1.2,0.048,25,119,0.99045,3.32,0.62,11.3,6
6.4,0.21,0.21,5.1,0.097,21,105,0.9939,3.07,0.46,9.6,5
7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,6
7.8,0.27,0.35,1.2,0.05,36,140,0.99138,3.09,0.45,11.2,5
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6
7.1,0.45,0.24,2.7,0.04,24,87,0.98862,2.94,0.38,13.4,8
5.8,0.22,0.29,1.3,0.036,25,68,0.98865,3.24,0.35,12.6,6
6.3,0.3,0.48,7.4,0.053,34,149,0.99472,3.18,0.53,9.8,5
7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1,5
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6
8,0.24,0.33,1.2,0.044,28,101,0.99035,3.03,0.43,12.5,6
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6
6.7,0.24,0.31,2.3,0.044,37,113,0.99013,3.29,0.46,12.9,6
6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,5
6.9,0.26,0.38,10.5,0.044,33,139,0.99517,3.06,0.5,10.3,6
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6
5.9,0.32,0.2,14.4,0.05,29,144,0.99666,3.24,0.41,10.3,6
6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7
5.6,0.23,0.29,3.1,0.023,19,89,0.99068,3.25,0.51,11.2,6
6.6,0.23,0.32,1.7,0.024,26,102,0.99084,3.29,0.6,11.8,6
6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6
7.1,0.38,0.42,11.8,0.041,32,193,0.99624,3.04,0.49,10,6
6.6,0.31,0.37,6.2,0.052,13,164,0.99602,3.24,0.39,8.8,4
6.5,0.38,0.53,1.4,0.142,5,69,0.9926,3.14,0.52,10.1,4
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,4
8,0.33,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2,6
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
6,0.19,0.29,1.2,0.046,29,92,0.99033,3.22,0.53,11.3,6
6.3,0.28,0.34,8.1,0.038,44,129,0.99248,3.26,0.29,12.1,6
6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,4
5.3,0.43,0.11,1.1,0.029,6,51,0.99076,3.51,0.48,11.2,4
5.4,0.22,0.35,6.5,0.029,26,87,0.99092,3.29,0.44,12.5,7
6.2,0.345,0.27,10.1,0.056,38,187,0.99486,3.31,0.56,10.6,5
5.6,0.255,0.57,10.7,0.056,66,171,0.99464,3.25,0.61,10.4,7
5.2,0.2,0.27,3.2,0.047,16,93,0.99235,3.44,0.53,10.1,7
6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9,6
6.3,0.26,0.25,5.2,0.046,11,133,0.99202,2.97,0.68,11,6
6,0.22,0.23,5,0.045,10,122,0.99261,2.94,0.63,10,6
7.5,0.35,0.37,2.5,0.066,29,89,0.98964,3.14,0.42,12.7,6
6.6,0.39,0.28,9.2,0.036,10,92,0.99206,3.07,0.35,12.1,6
6.3,0.23,0.33,6.9,0.052,23,118,0.9938,3.23,0.46,10.4,6
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5
7.5,0.23,0.3,1.2,0.03,27,80,0.99192,3.05,0.68,10.5,5
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5
5.7,0.28,0.36,1.8,0.041,38,90,0.99002,3.27,0.98,11.9,7
6.5,0.26,0.24,10.8,0.042,47,130,0.996,3.08,0.4,10.1,6
6.4,0.27,0.29,3.9,0.034,62,140,0.99237,3.1,0.59,11.1,6
5.9,0.22,0.29,4.2,0.037,69,144,0.99214,3.13,0.74,10.8,7
6.8,0.26,0.26,2,0.019,23.5,72,0.99041,3.16,0.47,11.8,6
7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2,5
7.6,0.35,0.47,13.3,0.037,42,116,0.99822,3.04,0.5,9.2,5
5.7,0.18,0.26,2.2,0.023,21,95,0.9893,3.07,0.54,12.3,6
6.6,0.36,0.47,1.4,0.145,26,124,0.99274,3.09,0.56,10.1,6
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6
5.5,0.23,0.19,2.2,0.044,39,161,0.99209,3.19,0.43,10.4,6
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6
7,0.24,0.24,1.8,0.047,29,91,0.99251,3.3,0.43,9.9,6
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6
5.3,0.47,0.1,1.3,0.036,11,74,0.99082,3.48,0.54,11.2,4
7.5,0.29,0.24,9.9,0.058,25,115,0.99567,3.15,0.46,10.9,5
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5
5.8,0.32,0.23,1.5,0.033,39,121,0.9887,2.96,0.35,12,5
5.8,0.3,0.23,1.5,0.034,37,121,0.98871,2.96,0.34,12.1,6
3.8,0.31,0.02,11.1,0.036,20,114,0.99248,3.75,0.44,12.4,6
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7
6.9,0.52,0.54,7.9,0.036,23,169,0.99267,3.26,0.47,12.2,6
7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,6
5.8,0.2,0.16,1.4,0.042,44,99,0.98912,3.23,0.37,12.2,6
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7
6,0.29,0.27,2.3,0.044,20,117,0.9895,3.31,0.41,12.7,7
5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,6
7.1,0.46,0.23,13.7,0.045,44,192,0.9981,3.11,0.53,9.4,5
6.6,0.21,0.3,9.9,0.041,64,174,0.995,3.07,0.5,10.1,6
